residentId, residentAssignment, partnerId, partnerAssignment, residentAssignmentLocation, residentAssignmentRank, residentInitialPreferences, residentFinalPreferences, hasPartner, isAnchorPartner, partnerAssignmentLocation, partnerAssignmentRank, partnerInitialPreferences, partnerFinalPreferences
R424, H94, R266, H94, 3, 2, H40 H209 H213 H69 H231 H59 H56 H152 H150 H192 H44 H279 H94 H255, H192 H44 H94, true, false, 3, 2, H150 H279 H94 H44 H231 H209 H192 H215 H218 H244 H258 H254 H93 H37 H213, H150 H279 H94 H44 H231 H209 H192 H215 H218 H244 H258 H254 H93 H37 H213
R425, H284, R472, H284, 23, 0, H90 H278 H288 H123 H284 H133 H0 H192 H99 H70 H46 H88 H225 H97 H128, H284, true, false, 23, 0, H223 H28 H27 H278 H288 H90 H69 H0 H5 H83 H284 H123 H133, H284
R426, H50, NA, NA, 26, 5, H234 H17 H262 H153 H123 H50 H92 H172 H249 H61 H31 H121 H293 H78 H144, H234 H17 H262 H153 H123 H50 H92 H172 H249 H61 H31 H121 H293 H78 H144, false, NA, NA, NA, NA, NA
R427, H295, NA, NA, 23, 1, H202 H295 H107 H191 H186 H271 H160 H178 H201 H10 H225 H48 H86 H0 H53, H202 H295 H107 H191 H186 H271 H160 H178 H201 H10 H225 H48 H86 H0 H53, false, NA, NA, NA, NA, NA
R428, H189, NA, NA, 10, 2, H159 H280 H189 H285 H47 H10 H31 H207 H6 H219 H297 H132 H42 H120 H220, H159 H280 H189 H285 H47 H10 H31 H207 H6 H219 H297 H132 H42 H120 H220, false, NA, NA, NA, NA, NA
R429, NO_MATCH, R80, NO_MATCH, -1, 2147483647, H139 H165 H251 H109 H187 H47 H101 H15 H288 H281 H9 H228 H80 H89, , true, false, -1, 2147483647, H281 H187 H80 H101 H288 H109 H89 H142 H178 H280 H123 H19 H150 H153 H259, 
R430, H155, NA, NA, 28, 2, H179 H236 H155 H193 H253 H203 H126 H77 H177 H119 H18 H171 H49 H214 H174, H179 H236 H155 H193 H253 H203 H126 H77 H177 H119 H18 H171 H49 H214 H174, false, NA, NA, NA, NA, NA
R431, H70, R252, H70, 45, 0, H36 H70 H119 H52 H286 H25 H33 H48 H49 H135 H274 H41 H144 H0 H269, H70, true, false, 45, 0, H52 H36 H216 H154 H25 H119 H31 H72 H33 H172 H286 H142 H70, H70
R432, H99, NA, NA, 43, 0, H99 H146 H275 H19 H178 H90 H21 H215 H230 H87 H33 H55 H102 H40 H180, H99 H146 H275 H19 H178 H90 H21 H215 H230 H87 H33 H55 H102 H40 H180, false, NA, NA, NA, NA, NA
R433, H54, NA, NA, 47, 1, H197 H54 H233 H277 H141 H218 H163 H60 H98 H8 H59 H166 H224 H140 H78, H197 H54 H233 H277 H141 H218 H163 H60 H98 H8 H59 H166 H224 H140 H78, false, NA, NA, NA, NA, NA
R434, H247, NA, NA, 36, 3, H31 H37 H67 H247 H60 H213 H22 H102 H28 H114 H115 H233 H104 H50 H248, H31 H37 H67 H247 H60 H213 H22 H102 H28 H114 H115 H233 H104 H50 H248, false, NA, NA, NA, NA, NA
R435, H224, NA, NA, 6, 2, H230 H66 H224 H103 H225 H91 H120 H155 H163 H244 H243 H210 H39 H190 H147, H230 H66 H224 H103 H225 H91 H120 H155 H163 H244 H243 H210 H39 H190 H147, false, NA, NA, NA, NA, NA
R436, H132, NA, NA, 19, 0, H132 H244 H144 H296 H275 H53 H143 H67 H298 H229 H246 H74 H211 H220 H61, H132 H244 H144 H296 H275 H53 H143 H67 H298 H229 H246 H74 H211 H220 H61, false, NA, NA, NA, NA, NA
R437, H50, NA, NA, 26, 1, H165 H50 H23 H195 H30 H190 H49 H209 H19 H187 H197 H270 H185 H191 H173, H165 H50 H23 H195 H30 H190 H49 H209 H19 H187 H197 H270 H185 H191 H173, false, NA, NA, NA, NA, NA
R438, H4, R7, H265, 7, 0, H249 H94 H68 H4 H125 H272 H203 H162 H242 H105 H134 H63 H269 H179 H130, H4 H269, true, false, 7, 0, H142 H105 H94 H265 H203 H272 H125 H157 H9 H4 H68 H190 H194 H249, H265 H203 H272 H125 H157 H9 H4 H68 H190 H194 H249
R439, H194, NA, NA, 43, 0, H194 H244 H31 H10 H123 H8 H90 H122 H44 H220 H182 H179 H11 H23 H290, H194 H244 H31 H10 H123 H8 H90 H122 H44 H220 H182 H179 H11 H23 H290, false, NA, NA, NA, NA, NA
R440, H134, NA, NA, 20, 2, H287 H214 H134 H69 H183 H172 H20 H92 H237 H275 H46 H54 H13 H89 H198, H287 H214 H134 H69 H183 H172 H20 H92 H237 H275 H46 H54 H13 H89 H198, false, NA, NA, NA, NA, NA
R441, H196, NA, NA, 45, 2, H149 H50 H196 H100 H25 H293 H211 H130 H87 H65 H69 H6 H235 H172 H42, H149 H50 H196 H100 H25 H293 H211 H130 H87 H65 H69 H6 H235 H172 H42, false, NA, NA, NA, NA, NA
R442, NO_MATCH, R372, NO_MATCH, -1, 2147483647, H243 H148 H93 H94 H57 H223 H165 H218 H273 H121 H224 H294 H134 H266, , true, false, -1, 2147483647, H218 H224 H243 H165 H134 H273 H148 H295 H22 H180 H103 H287 H228 H39 H188, 
R443, H33, NA, NA, 33, 0, H33 H124 H223 H208 H73 H106 H214 H64 H265 H8 H109 H263 H93 H144 H228, H33 H124 H223 H208 H73 H106 H214 H64 H265 H8 H109 H263 H93 H144 H228, false, NA, NA, NA, NA, NA
R444, H240, NA, NA, 33, 0, H240 H11 H212 H150 H270 H16 H283 H137 H286 H3 H8 H78 H84 H196 H81, H240 H11 H212 H150 H270 H16 H283 H137 H286 H3 H8 H78 H84 H196 H81, false, NA, NA, NA, NA, NA
R445, H123, NA, NA, 48, 7, H297 H246 H77 H299 H102 H279 H20 H123 H30 H125 H265 H4 H292 H223 H198, H297 H246 H77 H299 H102 H279 H20 H123 H30 H125 H265 H4 H292 H223 H198, false, NA, NA, NA, NA, NA
R446, H82, NA, NA, 33, 0, H82 H131 H126 H150 H42 H170 H72 H127 H211 H146 H172 H204 H154 H79 H168, H82 H131 H126 H150 H42 H170 H72 H127 H211 H146 H172 H204 H154 H79 H168, false, NA, NA, NA, NA, NA
R447, H148, R135, H148, 7, 1, H118 H128 H73 H79 H201 H74 H148 H146 H3 H107 H151 H251 H47 H125, H118 H148, true, false, 7, 0, H148 H73 H125 H128 H3 H107 H47 H97 H187 H281 H33 H42 H244 H0 H96, H148 H73 H125 H128 H3 H107 H47 H97 H187 H281 H33 H42 H244 H0 H96
R448, H61, R411, H61, 4, 0, H251 H79 H94 H194 H51 H175 H61 H110 H169 H2 H117 H234 H18 H271 H10, H61, true, false, 4, 0, H61 H79 H194 H102 H169 H31 H15 H180 H264 H94 H144 H51 H175 H251, H61 H79 H194 H102 H169 H31 H15 H180 H264 H94 H144 H51 H175 H251
R449, H223, NA, NA, 15, 0, H223 H212 H39 H258 H259 H139 H250 H126 H153 H285 H152 H36 H26 H37 H56, H223 H212 H39 H258 H259 H139 H250 H126 H153 H285 H152 H36 H26 H37 H56, false, NA, NA, NA, NA, NA
R450, H28, R204, H28, 3, 0, H17 H279 H71 H28 H297 H198 H103 H87 H293 H283 H16 H91 H21 H236 H121, H28 H91, true, false, 3, 0, H297 H240 H71 H222 H105 H246 H236 H279 H103 H17 H291 H198 H28, H28
R451, H90, R86, H90, 0, 0, H296 H62 H215 H197 H16 H291 H90 H39 H2 H188 H268 H173 H134 H281 H218, H90, true, false, 0, 0, H90 H121 H242 H62 H152 H296 H93 H216 H215 H291 H197 H149 H298 H16, H90 H121 H242 H62 H152 H296 H93 H216 H215 H291 H197 H149 H298 H16
R452, H236, NA, NA, 5, 0, H236 H226 H31 H131 H12 H289 H157 H156 H96 H229 H127 H11 H73 H34 H10, H236 H226 H31 H131 H12 H289 H157 H156 H96 H229 H127 H11 H73 H34 H10, false, NA, NA, NA, NA, NA
R453, H263, R10, H263, 24, 0, H187 H3 H287 H101 H18 H204 H232 H44 H11 H50 H26 H222 H263 H121, H263, true, false, 24, 0, H287 H263 H50 H101 H121 H44 H26 H132 H79 H290 H245 H222 H206 H119 H62, H263
R454, H212, R196, H212, 6, 0, H78 H107 H212 H291 H33 H64 H278 H13 H237 H140 H17 H28 H211 H43 H114, H212, true, false, 6, 0, H107 H278 H184 H35 H163 H174 H82 H64 H78 H212 H129 H291 H234 H33, H212
R455, H146, R211, H168, 3, 0, H146 H113 H271 H83 H103 H177 H107 H196 H214 H117 H0 H226 H4 H99, H146, true, false, 3, 0, H103 H117 H226 H214 H177 H99 H113 H53 H208 H145 H34 H139 H20 H168 H234, H168
R456, H288, NA, NA, 9, 2, H50 H297 H288 H246 H41 H251 H190 H3 H171 H104 H205 H108 H98 H118 H252, H50 H297 H288 H246 H41 H251 H190 H3 H171 H104 H205 H108 H98 H118 H252, false, NA, NA, NA, NA, NA
R457, H187, R260, H187, 17, 0, H199 H292 H187 H57 H252 H132 H90 H272 H295 H6 H165 H290 H194 H131 H11, H187, true, false, 17, 0, H187 H199 H57 H125 H90 H206 H124 H132 H143 H292 H17 H252 H240 H217, H187 H199 H57 H125 H90 H206 H124 H132 H143 H292 H17 H252 H240 H217
R458, H199, R313, H199, 30, 0, H177 H6 H8 H188 H228 H130 H258 H196 H179 H92 H35 H198 H275 H199, H199, true, false, 30, 0, H198 H199 H228 H130 H92 H8 H35 H287 H192 H294 H93 H209 H274 H156 H267, H199
R459, H12, NA, NA, 40, 1, H164 H12 H160 H1 H241 H39 H298 H169 H233 H42 H133 H30 H277 H84 H95, H164 H12 H160 H1 H241 H39 H298 H169 H233 H42 H133 H30 H277 H84 H95, false, NA, NA, NA, NA, NA
R460, H42, NA, NA, 10, 1, H258 H42 H51 H284 H80 H219 H167 H254 H299 H274 H134 H34 H252 H111 H208, H258 H42 H51 H284 H80 H219 H167 H254 H299 H274 H134 H34 H252 H111 H208, false, NA, NA, NA, NA, NA
R461, H1, R246, H255, 32, 0, H214 H247 H213 H223 H71 H22 H46 H144 H18 H1 H291 H162 H255 H149, H1 H255, true, false, 32, 0, H149 H255 H1 H213 H71 H214 H144 H165 H147 H266 H18 H70 H145 H230 H298, H255 H1 H213 H71 H214 H144 H165 H147 H266 H18 H70 H145 H230 H298
R462, H201, NA, NA, 31, 0, H201 H284 H238 H176 H117 H169 H0 H230 H293 H221 H288 H202 H152 H100 H180, H201 H284 H238 H176 H117 H169 H0 H230 H293 H221 H288 H202 H152 H100 H180, false, NA, NA, NA, NA, NA
R463, H14, NA, NA, 46, 0, H14 H216 H163 H96 H78 H263 H170 H52 H180 H36 H9 H293 H202 H125 H45, H14 H216 H163 H96 H78 H263 H170 H52 H180 H36 H9 H293 H202 H125 H45, false, NA, NA, NA, NA, NA
R464, H71, NA, NA, 33, 0, H71 H60 H176 H82 H52 H72 H78 H83 H210 H153 H6 H226 H53 H214 H154, H71 H60 H176 H82 H52 H72 H78 H83 H210 H153 H6 H226 H53 H214 H154, false, NA, NA, NA, NA, NA
R465, NO_MATCH, R314, NO_MATCH, -1, 2147483647, H49 H10 H275 H106 H116 H58 H191 H46 H198 H88 H35 H71 H206 H41 H154, , true, false, -1, 2147483647, H257 H200 H116 H106 H191 H232 H10 H58 H234 H49 H275 H107 H130 H52, 
R466, H30, R482, H30, 10, 0, H30 H198 H58 H102 H131 H222 H237 H254 H204 H274 H221 H83 H2 H163 H242, H30 H198 H58 H102 H131 H222 H237 H254 H204 H274 H221 H83 H2 H163 H242, true, false, 10, 0, H237 H223 H222 H143 H131 H58 H187 H246 H198 H140 H102 H139 H83 H30, H30
R467, H256, R117, H256, 40, 0, H247 H56 H205 H20 H70 H23 H236 H194 H233 H256 H98 H296 H123 H84, H256, true, false, 40, 0, H20 H256 H236 H98 H84 H123 H70 H212 H57 H41 H5 H162 H103 H114 H191, H256
R468, H93, NA, NA, 47, 1, H192 H93 H101 H79 H88 H187 H294 H126 H206 H4 H281 H288 H262 H204 H168, H192 H93 H101 H79 H88 H187 H294 H126 H206 H4 H281 H288 H262 H204 H168, false, NA, NA, NA, NA, NA
R469, H243, NA, NA, 46, 0, H243 H90 H126 H113 H103 H114 H233 H104 H129 H144 H121 H260 H264 H164 H64, H243 H90 H126 H113 H103 H114 H233 H104 H129 H144 H121 H260 H264 H164 H64, false, NA, NA, NA, NA, NA
R470, H225, NA, NA, 7, 0, H225 H146 H17 H118 H288 H269 H38 H43 H105 H282 H289 H100 H57 H241 H253, H225 H146 H17 H118 H288 H269 H38 H43 H105 H282 H289 H100 H57 H241 H253, false, NA, NA, NA, NA, NA
R471, NO_MATCH, R208, NO_MATCH, -1, 2147483647, H285 H164 H79 H275 H108 H37 H243 H260 H228 H215 H252 H88 H272 H52 H156, , true, false, -1, 2147483647, H232 H108 H37 H245 H66 H29 H124 H285 H243 H253 H79 H164 H275 H8, 
R472, H284, R425, H284, 23, 0, H223 H28 H27 H278 H288 H90 H69 H0 H5 H83 H284 H123 H133, H284, true, false, 23, 0, H90 H278 H288 H123 H284 H133 H0 H192 H99 H70 H46 H88 H225 H97 H128, H284
R473, H253, NA, NA, 20, 0, H253 H285 H169 H165 H100 H56 H119 H202 H158 H181 H44 H222 H14 H145 H71, H253 H285 H169 H165 H100 H56 H119 H202 H158 H181 H44 H222 H14 H145 H71, false, NA, NA, NA, NA, NA
R474, H262, NA, NA, 25, 0, H262 H48 H26 H19 H54 H238 H288 H9 H66 H153 H149 H182 H258 H147 H285, H262 H48 H26 H19 H54 H238 H288 H9 H66 H153 H149 H182 H258 H147 H285, false, NA, NA, NA, NA, NA
R475, H175, NA, NA, 31, 4, H145 H56 H191 H47 H175 H295 H128 H108 H178 H275 H20 H170 H139 H129 H171, H145 H56 H191 H47 H175 H295 H128 H108 H178 H275 H20 H170 H139 H129 H171, false, NA, NA, NA, NA, NA
R476, H276, R410, H208, 30, 1, H131 H134 H146 H183 H213 H208 H258 H74 H48 H56 H276 H101 H190, H208 H276, true, false, 30, 0, H131 H208 H48 H101 H146 H258 H74 H29 H30 H89 H128 H217 H43 H0 H129, H208 H48 H101 H146 H258 H74 H29 H30 H89 H128 H217 H43 H0 H129
R477, H34, R47, H34, 32, 0, H75 H106 H13 H258 H44 H34 H97 H198 H250 H39 H200 H219 H156 H278, H34 H39, true, false, 32, 0, H34 H258 H156 H39 H219 H198 H97 H257 H99 H248 H175 H115 H146 H42 H131, H34 H258 H156 H39 H219 H198 H97 H257 H99 H248 H175 H115 H146 H42 H131
R478, H37, NA, NA, 29, 2, H287 H133 H37 H191 H249 H67 H30 H184 H238 H117 H18 H84 H281 H137 H231, H287 H133 H37 H191 H249 H67 H30 H184 H238 H117 H18 H84 H281 H137 H231, false, NA, NA, NA, NA, NA
R479, H197, NA, NA, 2, 0, H197 H290 H17 H283 H41 H158 H252 H144 H31 H226 H91 H51 H21 H237 H190, H197 H290 H17 H283 H41 H158 H252 H144 H31 H226 H91 H51 H21 H237 H190, false, NA, NA, NA, NA, NA
R480, H196, NA, NA, 45, 2, H38 H134 H196 H206 H252 H291 H34 H71 H225 H292 H30 H123 H85 H164 H112, H38 H134 H196 H206 H252 H291 H34 H71 H225 H292 H30 H123 H85 H164 H112, false, NA, NA, NA, NA, NA
R481, H57, NA, NA, 12, 0, H57 H286 H184 H90 H206 H155 H269 H65 H27 H28 H102 H276 H254 H283 H173, H57 H286 H184 H90 H206 H155 H269 H65 H27 H28 H102 H276 H254 H283 H173, false, NA, NA, NA, NA, NA
R482, H30, R466, H30, 10, 0, H237 H223 H222 H143 H131 H58 H187 H246 H198 H140 H102 H139 H83 H30, H30, true, false, 10, 0, H30 H198 H58 H102 H131 H222 H237 H254 H204 H274 H221 H83 H2 H163 H242, H30 H198 H58 H102 H131 H222 H237 H254 H204 H274 H221 H83 H2 H163 H242
R483, H42, NA, NA, 10, 1, H92 H42 H221 H191 H139 H283 H125 H213 H158 H101 H83 H189 H86 H20 H90, H92 H42 H221 H191 H139 H283 H125 H213 H158 H101 H83 H189 H86 H20 H90, false, NA, NA, NA, NA, NA
R484, H238, NA, NA, 13, 1, H37 H238 H96 H14 H149 H228 H195 H188 H63 H259 H41 H225 H290 H52 H266, H37 H238 H96 H14 H149 H228 H195 H188 H63 H259 H41 H225 H290 H52 H266, false, NA, NA, NA, NA, NA
R485, NO_MATCH, R301, NO_MATCH, -1, 2147483647, H275 H197 H138 H163 H152 H236 H263 H151 H274 H284 H86 H0 H126 H71 H51, , true, false, -1, 2147483647, H163 H263 H268 H65 H138 H207 H291 H219 H275 H236 H197 H112 H152 H180, 
R486, H8, R142, H8, 17, 0, H90 H179 H246 H21 H152 H8 H26 H138 H37 H85 H265 H136 H132 H128, H8, true, false, 17, 0, H138 H8 H132 H246 H26 H136 H90 H257 H165 H161 H168 H34 H159 H116 H52, H8 H132 H246 H26 H136 H90 H257 H165 H161 H168 H34 H159 H116 H52
R487, H147, NA, NA, 32, 0, H147 H182 H297 H48 H23 H63 H128 H181 H235 H50 H14 H168 H232 H107 H173, H147 H182 H297 H48 H23 H63 H128 H181 H235 H50 H14 H168 H232 H107 H173, false, NA, NA, NA, NA, NA
R488, H84, R271, H84, 19, 0, H11 H89 H269 H171 H299 H10 H30 H266 H249 H288 H69 H101 H85 H84, H84, true, false, 19, 0, H84 H69 H101 H269 H266 H299 H10 H224 H131 H115 H122 H103 H245 H57 H228, H84 H69 H101 H269 H266 H299 H10 H224 H131 H115 H122 H103 H245 H57 H228
R489, H43, NA, NA, 11, 0, H43 H231 H203 H218 H117 H188 H187 H87 H15 H161 H172 H156 H113 H230 H213, H43 H231 H203 H218 H117 H188 H187 H87 H15 H161 H172 H156 H113 H230 H213, false, NA, NA, NA, NA, NA
R490, H118, R92, H118, 7, 0, H118 H154 H185 H26 H108 H177 H192 H213 H116 H6 H207 H244 H104 H170 H205, H118, true, false, 7, 0, H210 H154 H108 H26 H285 H110 H222 H119 H192 H179 H185 H133 H118 H177, H118
R491, H186, NA, NA, 24, 0, H186 H61 H91 H290 H134 H25 H243 H76 H258 H253 H121 H84 H57 H251 H219, H186 H61 H91 H290 H134 H25 H243 H76 H258 H253 H121 H84 H57 H251 H219, false, NA, NA, NA, NA, NA
R492, H71, R348, H180, 33, 0, H19 H264 H13 H67 H71 H197 H274 H214 H220 H185 H10 H289 H258 H180, H71 H180, true, false, 33, 0, H264 H274 H180 H214 H220 H67 H258 H221 H32 H107 H0 H39 H208 H251 H24, H180 H251
R493, H124, NA, NA, 17, 2, H37 H7 H124 H158 H294 H180 H39 H154 H65 H34 H224 H14 H185 H236 H46, H37 H7 H124 H158 H294 H180 H39 H154 H65 H34 H224 H14 H185 H236 H46, false, NA, NA, NA, NA, NA
R494, H224, NA, NA, 6, 4, H127 H80 H264 H151 H224 H195 H271 H171 H161 H198 H19 H5 H235 H158 H223, H127 H80 H264 H151 H224 H195 H271 H171 H161 H198 H19 H5 H235 H158 H223, false, NA, NA, NA, NA, NA
R495, H8, NA, NA, 17, 1, H234 H8 H54 H6 H10 H14 H282 H40 H144 H73 H121 H41 H112 H7 H188, H234 H8 H54 H6 H10 H14 H282 H40 H144 H73 H121 H41 H112 H7 H188, false, NA, NA, NA, NA, NA
R496, H59, NA, NA, 27, 2, H67 H122 H59 H214 H45 H212 H259 H273 H8 H83 H296 H21 H220 H202 H213, H67 H122 H59 H214 H45 H212 H259 H273 H8 H83 H296 H21 H220 H202 H213, false, NA, NA, NA, NA, NA
R497, H256, NA, NA, 40, 4, H34 H255 H82 H278 H256 H199 H254 H55 H162 H63 H57 H89 H48 H177 H18, H34 H255 H82 H278 H256 H199 H254 H55 H162 H63 H57 H89 H48 H177 H18, false, NA, NA, NA, NA, NA
R498, H236, NA, NA, 5, 0, H236 H239 H144 H206 H163 H155 H249 H67 H265 H25 H157 H198 H222 H233 H279, H236 H239 H144 H206 H163 H155 H249 H67 H265 H25 H157 H198 H222 H233 H279, false, NA, NA, NA, NA, NA
R499, H193, NA, NA, 44, 0, H193 H113 H251 H205 H33 H64 H293 H47 H9 H166 H245 H39 H1 H109 H23, H193 H113 H251 H205 H33 H64 H293 H47 H9 H166 H245 H39 H1 H109 H23, false, NA, NA, NA, NA, NA
